I0,I1,I2
0.000000,0.000000,237.013306
0.000000,0.000000,694.636536
0.000000,0.000000,-0.714691
0.000000,0.000000,-222.834305
0.000000,0.000000,-296.052307
0.000000,0.000000,-421.522308
0.000000,0.000000,492.726257
0.000000,0.000000,-26.906525
0.000000,0.000000,577.648621
0.000000,0.000000,544.770508
0.000000,0.000000,-50.925598
0.000000,0.000000,-238.336258
0.000000,0.000000,-263.400879
0.000000,0.000000,552.758301
0.000000,0.000000,-126.470032
0.000000,0.000000,-227.796295
0.000000,0.000000,-235.187408
0.000000,0.000000,-221.121735
0.000000,0.000000,-206.363174
0.000000,0.000000,329.036011
0.000000,0.000000,-66.363678
0.000000,0.000000,24.885620
0.000000,0.000000,-127.005356
0.000000,0.000000,-169.927963
0.000000,0.000000,-532.179504
0.000000,0.000000,-321.428619
0.000000,0.000000,-211.819809
0.000000,0.000000,659.211548
0.000000,0.000000,117.455200
0.000000,0.000000,-517.622131
0.000000,0.000000,-331.028992
0.000000,0.000000,-220.541504
0.000000,0.000000,-150.101913
0.000000,0.000000,699.727905
0.000000,0.000000,109.931580
0.000000,0.000000,-23.784821
0.000000,0.000000,-46.307655
0.000000,0.000000,-33.586071
0.000000,0.000000,-320.903564
0.000000,0.000000,-153.242950
0.000000,0.000000,-62.799873
0.000000,0.000000,-15.182705
0.000000,0.000000,15.215769
0.000000,0.000000,-202.002106
0.000000,0.000000,734.443176
0.000000,0.000000,227.711426
0.000000,0.000000,-752.935791
0.000000,0.000000,75.005844
0.000000,0.000000,-221.476379
0.000000,0.000000,-67.804245
0.000000,0.000000,19.826458
0.000000,0.000000,61.525604
0.000000,0.000000,95.522057
0.000000,0.000000,-283.897827
0.000000,0.000000,-88.867401
0.000000,0.000000,13.552559
0.000000,0.000000,69.838943
0.000000,0.000000,916.732544
0.000000,0.000000,-763.657166
0.000000,0.000000,-244.035034
0.000000,0.000000,74.146400
0.000000,0.000000,-713.551025
0.000000,0.000000,-102.129684
0.000000,0.000000,-203.077179
0.000000,0.000000,829.038940
0.000000,0.000000,353.669098
0.000000,0.000000,193.809708
0.000000,0.000000,-652.586121
0.000000,0.000000,-246.221130
0.000000,0.000000,30.157776
0.000000,0.000000,147.338730
0.000000,0.000000,184.126312
0.000000,0.000000,60.528484
0.000000,0.000000,129.010132
0.000000,0.000000,174.258194
0.000000,0.000000,202.494354
0.000000,0.000000,-585.354919
0.000000,0.000000,-171.400131
0.000000,0.000000,96.742119
0.000000,0.000000,1026.887207
0.000000,0.000000,486.475128
0.000000,0.000000,-652.622192
0.000000,0.000000,-89.155426
0.000000,0.000000,133.719086
0.000000,0.000000,222.968872
0.000000,0.000000,258.302612
0.000000,0.000000,168.147903
0.000000,0.000000,223.403503
0.000000,0.000000,273.712524
0.000000,0.000000,288.654266
0.000000,0.000000,325.927246
0.000000,0.000000,151.913284
0.000000,0.000000,-594.848999
0.000000,0.000000,23.915588
0.000000,0.000000,257.899902
0.000000,0.000000,350.420532
0.000000,0.000000,274.127625
0.000000,0.000000,292.465820
0.000000,0.000000,323.663025
0.000000,0.000000,203.997681
0.000000,0.000000,330.735718
0.000000,0.000000,384.988098
0.000000,0.000000,417.091980
0.000000,0.000000,-720.033691
0.000000,0.000000,-18.848450
0.000000,0.000000,279.714569
0.000000,0.000000,377.785919
0.000000,0.000000,443.285828
0.000000,0.000000,186.428970
0.000000,0.000000,-525.030884
0.000000,0.000000,108.889923
0.000000,0.000000,349.710876
0.000000,0.000000,490.207855
0.000000,0.000000,254.514313
0.000000,0.000000,341.324158
0.000000,0.000000,413.587250
0.000000,0.000000,-378.945496
0.000000,0.000000,-723.554443
0.000000,0.000000,2.182281
0.000000,0.000000,-548.181396
0.000000,0.000000,949.264648
0.000000,0.000000,390.510132
0.000000,0.000000,488.901886
0.000000,0.000000,518.890747
0.000000,0.000000,-276.083740
0.000000,0.000000,-117.226738
0.000000,0.000000,239.911957
0.000000,0.000000,32.531815
0.000000,0.000000,276.646637
0.000000,0.000000,430.961060
0.000000,0.000000,511.974060
0.000000,0.000000,-283.270966
0.000000,0.000000,-1009.051880
0.000000,0.000000,-6.731781
0.000000,0.000000,-438.163208
0.000000,0.000000,564.501282
0.000000,0.000000,135.022400
0.000000,0.000000,381.419769
0.000000,0.000000,-1160.521729
0.000000,0.000000,58.060059
0.000000,0.000000,485.702698
0.000000,0.000000,134.510132
0.000000,0.000000,373.495148
0.000000,0.000000,-1138.367676
0.000000,0.000000,62.919128
0.000000,0.000000,508.423553
0.000000,0.000000,-530.087097
0.000000,0.000000,231.908508
0.000000,0.000000,-322.883362
0.000000,0.000000,374.963898
0.000000,0.000000,602.838562
0.000000,0.000000,-477.238617
0.000000,0.000000,239.076157
0.000000,0.000000,-1170.527710
0.000000,0.000000,48.366882
0.000000,0.000000,480.921906
0.000000,0.000000,-564.663330
0.000000,0.000000,178.078461
0.000000,0.000000,-390.272705
0.000000,0.000000,296.249115
0.000000,0.000000,513.864380
0.000000,0.000000,495.204956
0.000000,0.000000,-252.782806
0.000000,0.000000,-471.634888
0.000000,0.000000,310.310852
0.000000,0.000000,-292.989471
0.000000,0.000000,343.423950
0.000000,0.000000,-283.980316
0.000000,0.000000,370.189209
0.000000,0.000000,567.058350
0.000000,0.000000,-219.946014
0.000000,0.000000,-483.021790
0.000000,0.000000,-534.706665
0.000000,0.000000,307.788574
0.000000,0.000000,-165.226440
0.000000,0.000000,280.586975
0.000000,0.000000,-1114.576904
0.000000,0.000000,-739.264771
0.000000,0.000000,284.266785
0.000000,0.000000,605.656311
0.000000,0.000000,656.456299
0.000000,0.000000,-181.493591
0.000000,0.000000,-446.758179
0.000000,0.000000,322.919861
0.000000,0.000000,-217.087738
0.000000,0.000000,296.570313
0.000000,0.000000,-269.580597
0.000000,0.000000,-268.164093
0.000000,0.000000,394.621643
0.000000,0.000000,-211.260406
0.000000,0.000000,-421.571045
0.000000,0.000000,-478.173859
0.000000,0.000000,339.454834
0.000000,0.000000,-193.731201
0.000000,0.000000,459.178040
0.000000,0.000000,-350.538666
0.000000,0.000000,339.064392
0.000000,0.000000,-266.689880
0.000000,0.000000,406.184845
0.000000,0.000000,613.585327
0.000000,0.000000,-494.572754
0.000000,0.000000,337.405640
0.000000,0.000000,629.600281
0.000000,0.000000,710.247864
0.000000,0.000000,-1035.819580
0.000000,0.000000,-680.790649
0.000000,0.000000,-545.350464
0.000000,0.000000,389.063171
0.000000,0.000000,668.316040
0.000000,0.000000,640.599365
0.000000,0.000000,-169.026794
0.000000,0.000000,385.588898
0.000000,0.000000,-1024.432495
0.000000,0.000000,-119.311401
0.000000,0.000000,443.975891
0.000000,0.000000,-1028.375488
0.000000,0.000000,200.701782
0.000000,0.000000,602.518555
0.000000,0.000000,-33.951538
0.000000,0.000000,-1147.087402
0.000000,0.000000,-655.745667
0.000000,0.000000,375.838654
0.000000,0.000000,711.537048
0.000000,0.000000,812.180847
0.000000,0.000000,-50.937012
0.000000,0.000000,-371.041931
0.000000,0.000000,-328.033447
0.000000,0.000000,-382.330902
0.000000,0.000000,501.461487
0.000000,0.000000,691.148987
0.000000,0.000000,-94.262970
0.000000,0.000000,-333.397827
0.000000,0.000000,436.617371
0.000000,0.000000,-168.382416
0.000000,0.000000,-355.021362
0.000000,0.000000,-429.750854
0.000000,0.000000,433.881531
0.000000,0.000000,-125.066864
0.000000,0.000000,-395.800659
0.000000,0.000000,-451.908020
0.000000,0.000000,422.756256
0.000000,0.000000,686.948792
0.000000,0.000000,-229.359589
0.000000,0.000000,-431.900513
0.000000,0.000000,-463.168396
0.000000,0.000000,392.926544
0.000000,0.000000,-126.618698
0.000000,0.000000,-493.186646
0.000000,0.000000,348.438416
0.000000,0.000000,-208.549408
0.000000,0.000000,472.797424
0.000000,0.000000,-133.516296
0.000000,0.000000,-206.938705
0.000000,0.000000,457.647827
0.000000,0.000000,-128.048645
0.000000,0.000000,-305.960052
0.000000,0.000000,-391.666565
0.000000,0.000000,420.497833
0.000000,0.000000,648.385986
0.000000,0.000000,-882.615112
0.000000,0.000000,248.771179
0.000000,0.000000,622.251221
0.000000,0.000000,-118.630554
0.000000,0.000000,-359.749390
0.000000,0.000000,-396.948120
0.000000,0.000000,496.961395
0.000000,0.000000,-895.354370
0.000000,0.000000,-562.545349
0.000000,0.000000,-455.184723
0.000000,0.000000,456.823486
0.000000,0.000000,720.267334
0.000000,0.000000,-55.475708
0.000000,0.000000,-346.425293
0.000000,0.000000,-416.346191
0.000000,0.000000,413.071350
0.000000,0.000000,-120.568878
0.000000,0.000000,-267.786804
0.000000,0.000000,460.888458
0.000000,0.000000,-436.862335
0.000000,0.000000,421.011292
0.000000,0.000000,-135.197479
0.000000,0.000000,-334.430115
0.000000,0.000000,400.985992
0.000000,0.000000,639.803040
0.000000,0.000000,-915.848755
0.000000,0.000000,236.615662
0.000000,0.000000,-152.142761
0.000000,0.000000,-328.516602
0.000000,0.000000,-408.299744
0.000000,0.000000,439.994171
0.000000,0.000000,688.272156
0.000000,0.000000,556.138916
0.000000,0.000000,-107.476257
0.000000,0.000000,-334.948090
0.000000,0.000000,-386.333740
0.000000,0.000000,438.706238
0.000000,0.000000,-13.037292
0.000000,0.000000,536.398560
0.000000,0.000000,-157.602966
0.000000,0.000000,-340.669006
0.000000,0.000000,-400.120422
0.000000,0.000000,627.871216
0.000000,0.000000,-72.218567
0.000000,0.000000,-324.008301
0.000000,0.000000,-154.153595
0.000000,0.000000,481.631409
0.000000,0.000000,42.523926
0.000000,0.000000,-274.707031
0.000000,0.000000,-415.271362
0.000000,0.000000,414.194275
0.000000,0.000000,-157.351410
0.000000,0.000000,-140.997375
0.000000,0.000000,482.798370
0.000000,0.000000,-152.806870
0.000000,0.000000,459.106628
0.000000,0.000000,-155.606171
0.000000,0.000000,-177.445831
0.000000,0.000000,367.649109
0.000000,0.000000,-182.516083
0.000000,0.000000,-382.343262
0.000000,0.000000,438.126587
0.000000,0.000000,-196.436401
0.000000,0.000000,405.133972
0.000000,0.000000,-205.818298
0.000000,0.000000,419.852203
0.000000,0.000000,-166.283157
0.000000,0.000000,-401.427521
0.000000,0.000000,-488.859802
0.000000,0.000000,356.816925
0.000000,0.000000,-203.407455
0.000000,0.000000,-148.955505
0.000000,0.000000,-410.273163
0.000000,0.000000,-467.388428
0.000000,0.000000,354.922180
0.000000,0.000000,-174.110931
0.000000,0.000000,415.216187
0.000000,0.000000,-248.067993
0.000000,0.000000,-426.958160
0.000000,0.000000,330.734253
0.000000,0.000000,705.458618
0.000000,0.000000,-152.730469
0.000000,0.000000,-438.832031
0.000000,0.000000,313.027039
0.000000,0.000000,570.024048
0.000000,0.000000,-164.519531
0.000000,0.000000,-447.054504
0.000000,0.000000,262.634918
0.000000,0.000000,-278.553650
0.000000,0.000000,-467.680298
0.000000,0.000000,505.250793
0.000000,0.000000,-193.478668
0.000000,0.000000,374.417725
0.000000,0.000000,-253.814026
0.000000,0.000000,359.584198
0.000000,0.000000,-237.535782
0.000000,0.000000,341.958862
0.000000,0.000000,301.530823
0.000000,0.000000,-293.584839
0.000000,0.000000,-498.295776
0.000000,0.000000,239.155304
0.000000,0.000000,469.069702
0.000000,0.000000,525.712585
0.000000,0.000000,-1092.107910
0.000000,0.000000,46.264587
0.000000,0.000000,386.806458
0.000000,0.000000,-305.792816
0.000000,0.000000,-556.611572
0.000000,0.000000,241.225464
0.000000,0.000000,477.813354
0.000000,0.000000,-361.122864
0.000000,0.000000,262.419342
0.000000,0.000000,-98.603897
0.000000,0.000000,376.394440
0.000000,0.000000,-327.097839
0.000000,0.000000,282.353912
0.000000,0.000000,-350.595703
0.000000,0.000000,681.026367
0.000000,0.000000,-174.778992
0.000000,0.000000,-482.380402
0.000000,0.000000,241.931686
0.000000,0.000000,477.718231
0.000000,0.000000,110.982834
0.000000,0.000000,-415.572418
0.000000,0.000000,240.618088
0.000000,0.000000,465.410400
0.000000,0.000000,-319.816528
0.000000,0.000000,500.631348
0.000000,0.000000,-288.267151
0.000000,0.000000,244.915955
0.000000,0.000000,420.589935
0.000000,0.000000,-351.198914
0.000000,0.000000,383.205048
0.000000,0.000000,-345.462036
0.000000,0.000000,202.574158
0.000000,0.000000,-409.833710
0.000000,0.000000,187.449677
0.000000,0.000000,553.784973
0.000000,0.000000,-332.751434
0.000000,0.000000,182.008194
0.000000,0.000000,356.275269
0.000000,0.000000,-409.978088
0.000000,0.000000,-410.837738
0.000000,0.000000,214.572617
0.000000,0.000000,381.567810
0.000000,0.000000,429.166260
0.000000,0.000000,-1217.748901
0.000000,0.000000,85.481506
0.000000,0.000000,359.970978
0.000000,0.000000,-394.007629
0.000000,0.000000,144.472626
0.000000,0.000000,322.582520
0.000000,0.000000,-54.842804
0.000000,0.000000,298.897339
0.000000,0.000000,-442.073547
0.000000,0.000000,141.610291
0.000000,0.000000,317.767700
0.000000,0.000000,838.606628
0.000000,0.000000,-1055.258301
0.000000,0.000000,756.779419
0.000000,0.000000,-289.375916
0.000000,0.000000,164.950073
0.000000,0.000000,404.547699
0.000000,0.000000,-456.519592
0.000000,0.000000,86.603424
0.000000,0.000000,255.930069
0.000000,0.000000,-342.520660
0.000000,0.000000,-690.973694
0.000000,0.000000,20.492340
0.000000,0.000000,255.305191
0.000000,0.000000,-502.941650
0.000000,0.000000,150.724640
0.000000,0.000000,280.302185
0.000000,0.000000,286.171021
0.000000,0.000000,282.032043
0.000000,0.000000,304.412170
0.000000,0.000000,286.302246
0.000000,0.000000,253.142197
0.000000,0.000000,230.836304
0.000000,0.000000,-596.362366
0.000000,0.000000,275.758148
0.000000,0.000000,306.601227
0.000000,0.000000,-542.040527
0.000000,0.000000,4.628815
0.000000,0.000000,-634.202209
0.000000,0.000000,299.623871
0.000000,0.000000,328.997803
0.000000,0.000000,-521.025085
0.000000,0.000000,-48.811874
0.000000,0.000000,128.077515
0.000000,0.000000,-175.756454
0.000000,0.000000,159.657959
0.000000,0.000000,226.456879
0.000000,0.000000,224.603775
0.000000,0.000000,194.875305
0.000000,0.000000,483.708160
0.000000,0.000000,-515.354309
0.000000,0.000000,-41.197845
0.000000,0.000000,113.910172
0.000000,0.000000,-663.128174
0.000000,0.000000,134.892334
0.000000,0.000000,76.689323
0.000000,0.000000,74.368759
0.000000,0.000000,57.649754
0.000000,0.000000,271.887390
0.000000,0.000000,-671.046509
0.000000,0.000000,-167.916901
0.000000,0.000000,-1.272507
0.000000,0.000000,-774.806641
0.000000,0.000000,174.154419
0.000000,0.000000,172.424866
0.000000,0.000000,123.859680
0.000000,0.000000,73.143143
0.000000,0.000000,34.592697
0.000000,0.000000,247.612350
0.000000,0.000000,94.952522
0.000000,0.000000,11.775463
0.000000,0.000000,-35.932556
0.000000,0.000000,468.877777
0.000000,0.000000,191.742889
0.000000,0.000000,55.178879
0.000000,0.000000,-23.579002
0.000000,0.000000,-59.281528
0.000000,0.000000,443.371307
0.000000,0.000000,174.144516
0.000000,0.000000,37.061340
0.000000,0.000000,-36.566433
0.000000,0.000000,-126.159485
0.000000,0.000000,-68.264038
0.000000,0.000000,-106.246010
0.000000,0.000000,-118.605621
0.000000,0.000000,-956.256836
0.000000,0.000000,-394.159790
0.000000,0.000000,-61.171417
0.000000,0.000000,-67.471565
0.000000,0.000000,-93.562752
0.000000,0.000000,-124.612885
0.000000,0.000000,-151.588120
0.000000,0.000000,52.674446
0.000000,0.000000,-62.844143
0.000000,0.000000,-113.768532
0.000000,0.000000,-176.790298
0.000000,0.000000,611.837708
0.000000,0.000000,386.636108
0.000000,0.000000,4.073792
0.000000,0.000000,-150.831696
0.000000,0.000000,-216.699661
0.000000,0.000000,-245.534637
0.000000,0.000000,38.136520
0.000000,0.000000,-105.845375
0.000000,0.000000,-168.105682
0.000000,0.000000,-220.640823
0.000000,0.000000,-240.907745
0.000000,0.000000,-258.626160
0.000000,0.000000,529.608398
0.000000,0.000000,-724.785278
0.000000,0.000000,-457.474426
0.000000,0.000000,471.554413
0.000000,0.000000,-54.546036
0.000000,0.000000,-1086.204712
0.000000,0.000000,616.068054
0.000000,0.000000,14.107300
0.000000,0.000000,-199.278793
0.000000,0.000000,530.338989
0.000000,0.000000,-82.245239
0.000000,0.000000,-308.070831
0.000000,0.000000,509.506531
0.000000,0.000000,-103.266083
0.000000,0.000000,-349.066895
0.000000,0.000000,45.740997
0.000000,0.000000,-229.532761
0.000000,0.000000,-311.392090
0.000000,0.000000,-348.587158
0.000000,0.000000,-379.723145
0.000000,0.000000,563.175659
0.000000,0.000000,-110.327972
0.000000,0.000000,-340.463745
0.000000,0.000000,-397.092865
0.000000,0.000000,-437.651184
0.000000,0.000000,-291.993408
0.000000,0.000000,433.197388
0.000000,0.000000,-172.200012
0.000000,0.000000,-402.241119
0.000000,0.000000,-105.894745
0.000000,0.000000,-331.769348
0.000000,0.000000,-407.895752
0.000000,0.000000,393.892456
0.000000,0.000000,-222.399628
0.000000,0.000000,-46.192604
0.000000,0.000000,-344.142181
0.000000,0.000000,398.530334
0.000000,0.000000,-205.909088
0.000000,0.000000,328.307098
0.000000,0.000000,138.413879
0.000000,0.000000,-324.942841
0.000000,0.000000,-470.619812
0.000000,0.000000,321.820892
0.000000,0.000000,-291.625183
0.000000,0.000000,-110.246735
0.000000,0.000000,-405.877136
0.000000,0.000000,346.951019
0.000000,0.000000,561.418762
0.000000,0.000000,-237.286469
0.000000,0.000000,676.033508
0.000000,0.000000,-185.926178
0.000000,0.000000,-286.994812
0.000000,0.000000,267.806122
0.000000,0.000000,961.968933
0.000000,0.000000,-67.972382
0.000000,0.000000,438.566101
0.000000,0.000000,-227.575348
0.000000,0.000000,-461.632751
0.000000,0.000000,891.222412
0.000000,0.000000,-10.751526
0.000000,0.000000,486.386383
0.000000,0.000000,638.144043
0.000000,0.000000,-200.720520
0.000000,0.000000,647.813477
0.000000,0.000000,277.966400
0.000000,0.000000,535.833801
0.000000,0.000000,-239.138397
0.000000,0.000000,74.576950
0.000000,0.000000,-473.323059
0.000000,0.000000,220.273407
0.000000,0.000000,-329.544373
0.000000,0.000000,-545.379761
0.000000,0.000000,86.326538
0.000000,0.000000,-453.089752
0.000000,0.000000,262.848389
0.000000,0.000000,-316.781738
0.000000,0.000000,-518.854980
0.000000,0.000000,-31.221924
0.000000,0.000000,-420.293121
0.000000,0.000000,1103.640869
0.000000,0.000000,-31.543091
0.000000,0.000000,-479.596771
0.000000,0.000000,757.827881
0.000000,0.000000,-150.046265
0.000000,0.000000,389.777710
0.000000,0.000000,544.635559
0.000000,0.000000,-271.141144
0.000000,0.000000,-175.146149
0.000000,0.000000,-460.539856
0.000000,0.000000,1099.708130
0.000000,0.000000,269.242554
0.000000,0.000000,-400.679932
0.000000,0.000000,376.499512
0.000000,0.000000,-371.995728
0.000000,0.000000,262.209991
0.000000,0.000000,-352.396423
0.000000,0.000000,-567.608093
0.000000,0.000000,252.342133
0.000000,0.000000,426.757751
0.000000,0.000000,-322.009125
0.000000,0.000000,271.020386
0.000000,0.000000,413.998352
0.000000,0.000000,-351.534515
0.000000,0.000000,1026.077148
0.000000,0.000000,-104.532288
0.000000,0.000000,295.388214
0.000000,0.000000,628.081787
0.000000,0.000000,-309.266357
0.000000,0.000000,226.911896
0.000000,0.000000,431.013306
0.000000,0.000000,-385.515137
0.000000,0.000000,418.064148
0.000000,0.000000,-381.826385
0.000000,0.000000,234.535233
0.000000,0.000000,-383.502960
0.000000,0.000000,211.809158
0.000000,0.000000,259.523773
0.000000,0.000000,-447.620178
0.000000,0.000000,177.169891
0.000000,0.000000,415.937500
0.000000,0.000000,-396.405151
0.000000,0.000000,406.777893
0.000000,0.000000,-396.481720
0.000000,0.000000,218.423264
0.000000,0.000000,-394.929230
0.000000,0.000000,194.698654
0.000000,0.000000,670.971069
0.000000,0.000000,-288.463501
0.000000,0.000000,-578.936523
0.000000,0.000000,229.673798
0.000000,0.000000,357.937073
0.000000,0.000000,708.327393
0.000000,0.000000,-326.898071
0.000000,0.000000,212.000153
0.000000,0.000000,388.223755
0.000000,0.000000,-407.609863
0.000000,0.000000,213.015594
0.000000,0.000000,-488.861511
0.000000,0.000000,145.890015
0.000000,0.000000,-426.052673
0.000000,0.000000,148.292267
0.000000,0.000000,205.151413
0.000000,0.000000,-729.398193
0.000000,0.000000,94.273834
0.000000,0.000000,1159.026855
0.000000,0.000000,-108.438599
0.000000,0.000000,180.811829
0.000000,0.000000,326.659668
0.000000,0.000000,392.051453
0.000000,0.000000,-463.939789
0.000000,0.000000,264.425232
0.000000,0.000000,-498.278656
0.000000,0.000000,148.700211
0.000000,0.000000,367.448547
0.000000,0.000000,-418.810028
0.000000,0.000000,363.869507
0.000000,0.000000,383.046539
0.000000,0.000000,-411.756836
0.000000,0.000000,-711.038757
0.000000,0.000000,-15.954102
0.000000,0.000000,214.074570
0.000000,0.000000,-451.842590
0.000000,0.000000,150.261261
0.000000,0.000000,330.640015
0.000000,0.000000,-607.161926
0.000000,0.000000,2.182281
0.000000,0.000000,-548.181396
0.000000,0.000000,949.264648
0.000000,0.000000,327.859344
0.000000,0.000000,-428.098938
0.000000,0.000000,-744.801636
0.000000,0.000000,1704.884766
0.000000,0.000000,21.467773
0.000000,0.000000,234.558380
0.000000,0.000000,-239.022049
0.000000,0.000000,292.978882
0.000000,0.000000,430.977173
0.000000,0.000000,52.738342
0.000000,0.000000,-402.374176
0.000000,0.000000,296.705322
0.000000,0.000000,-356.651276
0.000000,0.000000,232.378036
0.000000,0.000000,656.534241
0.000000,0.000000,585.534119
0.000000,0.000000,73.050079
0.000000,0.000000,295.265442
0.000000,0.000000,819.329102
0.000000,0.000000,-341.476074
0.000000,0.000000,-639.888550
0.000000,0.000000,914.459290
0.000000,0.000000,573.126831
0.000000,0.000000,-558.567505
0.000000,0.000000,125.414551
0.000000,0.000000,359.869324
0.000000,0.000000,-446.779083
0.000000,0.000000,213.288376
0.000000,0.000000,298.624542
0.000000,0.000000,-420.174377
0.000000,0.000000,163.846588
0.000000,0.000000,338.821228
0.000000,0.000000,441.535858
0.000000,0.000000,-449.277893
0.000000,0.000000,-685.090088
0.000000,0.000000,115.554321
0.000000,0.000000,1137.663574
0.000000,0.000000,1042.950073
0.000000,0.000000,-246.823120
0.000000,0.000000,211.667633
0.000000,0.000000,-446.847168
0.000000,0.000000,956.303955
0.000000,0.000000,-247.399658
0.000000,0.000000,136.111572
0.000000,0.000000,-498.602234
0.000000,0.000000,159.320679
0.000000,0.000000,327.934204
0.000000,0.000000,391.715027
0.000000,0.000000,-484.592926
0.000000,0.000000,-676.681763
0.000000,0.000000,-399.852661
0.000000,0.000000,155.091339
0.000000,0.000000,-486.969482
0.000000,0.000000,102.297546
0.000000,0.000000,-470.842010
0.000000,0.000000,1013.816040
0.000000,0.000000,-207.587646
0.000000,0.000000,144.963531
0.000000,0.000000,-557.180786
0.000000,0.000000,-683.104736
0.000000,0.000000,126.081848
0.000000,0.000000,374.950592
0.000000,0.000000,344.043823
0.000000,0.000000,-681.284546
0.000000,0.000000,127.069183
0.000000,0.000000,350.400757
0.000000,0.000000,355.475342
0.000000,0.000000,-475.763855
0.000000,0.000000,-650.772339
0.000000,0.000000,139.299255
0.000000,0.000000,386.829315
0.000000,0.000000,281.763062
0.000000,0.000000,323.960297
0.000000,0.000000,-434.835876
0.000000,0.000000,188.893097
0.000000,0.000000,-461.243286
0.000000,0.000000,-409.268005
0.000000,0.000000,-607.589050
0.000000,0.000000,173.530914
0.000000,0.000000,415.443604
0.000000,0.000000,460.758301
0.000000,0.000000,-384.858093
0.000000,0.000000,-611.905518
0.000000,0.000000,1001.185669
0.000000,0.000000,649.142883
0.000000,0.000000,-371.456329
0.000000,0.000000,-692.761536
0.000000,0.000000,-681.541016
0.000000,0.000000,985.190552
0.000000,0.000000,420.619141
0.000000,0.000000,244.627533
0.000000,0.000000,-478.793823
0.000000,0.000000,-647.762146
0.000000,0.000000,997.328857
0.000000,0.000000,-152.734253
0.000000,0.000000,-9.846436
0.000000,0.000000,-580.827087
0.000000,0.000000,-652.619019
0.000000,0.000000,179.745361
0.000000,0.000000,443.844177
0.000000,0.000000,117.249657
0.000000,0.000000,-533.569763
0.000000,0.000000,456.704865
0.000000,0.000000,530.229431
0.000000,0.000000,-316.479767
0.000000,0.000000,-783.112061
0.000000,0.000000,-771.712524
0.000000,0.000000,165.266418
0.000000,0.000000,483.638000
0.000000,0.000000,554.203613
0.000000,0.000000,-427.354492
0.000000,0.000000,175.727997
0.000000,0.000000,-386.773010
0.000000,0.000000,-522.819946
0.000000,0.000000,230.097565
0.000000,0.000000,334.057129
0.000000,0.000000,524.660278
0.000000,0.000000,545.426453
0.000000,0.000000,-248.948517
0.000000,0.000000,-469.589905
0.000000,0.000000,-552.066162
0.000000,0.000000,281.910278
0.000000,0.000000,498.830963
0.000000,0.000000,-205.295486
0.000000,0.000000,377.084778
0.000000,0.000000,-264.529205
0.000000,0.000000,-473.087769
0.000000,0.000000,271.132233
0.000000,0.000000,-201.108231
0.000000,0.000000,394.152039
0.000000,0.000000,-236.488159
0.000000,0.000000,144.569489
0.000000,0.000000,-376.436218
0.000000,0.000000,-491.726868
0.000000,0.000000,338.276398
0.000000,0.000000,578.875793
0.000000,0.000000,-391.818390
0.000000,0.000000,252.699203
0.000000,0.000000,-276.906799
0.000000,0.000000,-435.238739
0.000000,0.000000,342.910339
0.000000,0.000000,-489.398193
0.000000,0.000000,-473.272888
0.000000,0.000000,392.755219
0.000000,0.000000,641.601440
0.000000,0.000000,-333.801331
0.000000,0.000000,-504.537628
0.000000,0.000000,-471.304932
0.000000,0.000000,384.606812
0.000000,0.000000,650.081421
0.000000,0.000000,630.611328
0.000000,0.000000,-170.467407
0.000000,0.000000,-393.272400
0.000000,0.000000,-416.885376
0.000000,0.000000,419.335175
0.000000,0.000000,-286.040894
0.000000,0.000000,389.560852
0.000000,0.000000,-153.921997
0.000000,0.000000,-326.339203
0.000000,0.000000,-368.582458
0.000000,0.000000,-594.312988
0.000000,0.000000,334.319885
0.000000,0.000000,-145.159821
0.000000,0.000000,524.993408
0.000000,0.000000,-100.183716
0.000000,0.000000,289.796722
0.000000,0.000000,-242.857986
0.000000,0.000000,-341.490875
0.000000,0.000000,470.056030
0.000000,0.000000,-386.984131
0.000000,0.000000,383.769836
0.000000,0.000000,-140.005188
0.000000,0.000000,-284.431488
0.000000,0.000000,-326.253906
0.000000,0.000000,199.695099
0.000000,0.000000,-222.396133
0.000000,0.000000,506.256470
0.000000,0.000000,-67.279633
0.000000,0.000000,-257.021790
0.000000,0.000000,-681.659668
0.000000,0.000000,-103.325317
0.000000,0.000000,-232.962830
0.000000,0.000000,-269.525146
0.000000,0.000000,-559.161499
0.000000,0.000000,403.953857
0.000000,0.000000,-54.848511
0.000000,0.000000,612.882202
0.000000,0.000000,5.389008
0.000000,0.000000,-503.996460
0.000000,0.000000,-408.062256
0.000000,0.000000,-316.601898
0.000000,0.000000,-248.260101
0.000000,0.000000,587.740112
0.000000,0.000000,550.453369
0.000000,0.000000,43.635468
0.000000,0.000000,-127.135696
0.000000,0.000000,-175.554016
0.000000,0.000000,-409.427521
0.000000,0.000000,520.767273
0.000000,0.000000,26.501678
0.000000,0.000000,685.270813
0.000000,0.000000,66.431305
0.000000,0.000000,-360.458740
0.000000,0.000000,-306.180176
0.000000,0.000000,-232.482513
0.000000,0.000000,630.787048
0.000000,0.000000,705.167603
0.000000,0.000000,-224.265198
0.000000,0.000000,-223.884155
0.000000,0.000000,-174.038666
0.000000,0.000000,-124.139198
0.000000,0.000000,-90.622604
0.000000,0.000000,367.412933
0.000000,0.000000,2.096603
0.000000,0.000000,-90.000893
0.000000,0.000000,-92.692749
0.000000,0.000000,-453.076538
0.000000,0.000000,-238.955109
0.000000,0.000000,-124.363708
0.000000,0.000000,18.182627
