Time,acc[0],speed[0],acc_iir
49417000,-0.057421878,-20.35328102,-0.063954162
49429000,-0.057421878,-20.51719093,-0.0619201
49440000,-0.10527344,-20.62217903,-0.05970988
49452000,-0.086132817,-20.80563354,-0.070341691
49463000,-0.071777344,-21.03345299,-0.082803137
49474000,-0.033496093,-21.26698303,-0.080912379
49486000,0.033496093,-21.39524841,-0.067019017
49497000,0.043066408,-21.40071487,-0.034088949
49508000,0.066992186,-21.34480286,0.001470445
49519000,0.05263672,-21.20670128,0.027786806
49530000,0.076562501,-21.04025269,0.043523722
49542000,-0.004785156,-20.86026192,0.053879446
49554000,0,-20.73914528,0.045039606
49566000,0.023925781,-20.68428612,0.021733608
49577000,0,-20.64688301,0.016932726
49589000,-0.028710939,-20.60859299,0.014490777
49600000,-0.066992186,-20.61624527,0.000317056
49611000,-0.129199222,-20.69873047,-0.023350792
49623000,-0.138769537,-20.93914413,-0.06007701
49634000,0.081347659,-21.20985794,-0.096391699
49646000,-0.047851563,-21.52203369,-0.06313648
49658000,-0.095703125,-21.79605675,-0.02388489
49669000,0,-22.06653214,-0.047417043
49680000,-0.009570313,-22.15784073,-0.047630546
49691000,-0.315820307,-22.12447357,-0.026578288
49703000,-0.004785156,-22.21272087,-0.093459944
49715000,-0.071777344,-22.2946682,-0.126303421
49727000,-0.023925781,-22.41856575,-0.083053367
49738000,0.014355469,-22.47427559,-0.065756816
49749000,0.009570313,-22.49567986,-0.035798141
49760000,0.057421878,-22.43451881,-0.012330563
49771000,0.033496093,-22.34703255,0.010186553
49783000,0.043066408,-22.20379829,0.027517807
49794000,0.057421878,-22.02986526,0.032806469
49805000,-0.019140625,-21.88251495,0.041374542
49816000,-0.019140625,-21.81090546,0.030449816
49828000,-0.043066408,-21.75919724,0.00608335
49839000,-0.076562501,-21.77948952,-0.012188569
49850000,-0.10527344,-21.87327957,-0.035589743
49862000,-0.124414064,-22.0728302,-0.062775494
49873000,-0.019140625,-22.28876114,-0.088359446
49884000,-0.009570313,-22.44662476,-0.080211763
49895000,0.004785156,-22.50144577,-0.047853003
49907000,0,-22.53948784,-0.025515837
49918000,-0.047851563,-22.54567719,-0.011802923
49930000,-0.009570313,-22.56389046,-0.017759539
49941000,0.057421878,-22.57944298,-0.023140554
49953000,0.057421878,-22.51088142,-1.43E-05
49965000,0.019140625,-22.32163811,0.028207193
49978000,-0.057421878,-22.16547585,0.033157123
49989000,-0.10527344,-22.14300156,0.00746041
50000000,-0.114843756,-22.22703171,-0.036175798
50011000,-0.162695318,-22.45937729,-0.072478414
50022000,-0.1866211,-22.81951904,-0.105050829
50035000,-0.157910153,-23.25011826,-0.1392527
50046000,-0.138769537,-23.72006607,-0.155473737
50057000,-0.076562501,-24.14271736,-0.15196847
50069000,-0.110058598,-24.49921417,-0.130200279
50081000,-0.066992186,-24.79958153,-0.11207436
50092000,-0.148339853,-24.99312782,-0.100503478
50104000,0.019140625,-25.2470665,-0.104022822
50115000,0.119628906,-25.32439041,-0.084652067
50126000,0.157910153,-25.16594124,-0.008965439
50137000,0.301464856,-24.77152634,0.063624742
50148000,0.167480469,-24.11063957,0.14522036
50159000,0.071777344,-23.61717796,0.189074844
50171000,0.090917967,-22.99495697,0.154952298
50183000,0.023925781,-22.60429955,0.118786356
50195000,0,-22.37465096,0.088634667
50206000,0,-22.25499535,0.050961676
50218000,0.100488283,-22.16225624,0.025921448
50230000,-0.086132817,-22.02776527,0.037872503
50241000,-0.172265634,-22.00486374,0.022790502
50252000,-0.066992186,-22.19855118,-0.051890273
50264000,-0.10527344,-22.49220848,-0.085173929
50276000,-0.090917967,-22.73937225,-0.085645081
50288000,0.033496093,-22.91770554,-0.091762745
50300000,0.057421878,-22.94786453,-0.060781981
50311000,0.033496093,-22.8841095,-0.008580048
50323000,-0.009570313,-22.73882675,0.017972252
50334000,-0.009570313,-22.6337719,0.015019528
50346000,0.05263672,-22.56100845,0.002937209
50357000,0.095703125,-22.43347359,0.012074427
50369000,0.10527344,-22.18634415,0.042585303
50380000,0.090917967,-21.86319351,0.071036169
50392000,0.110058598,-21.64103508,0.084331982
50403000,0.033496093,-21.34222031,0.092270447
50414000,0.057421878,-21.11477089,0.082201078
50425000,0.167480469,-20.84482956,0.0641477
50437000,0.196191415,-20.43993759,0.087881809
50448000,0.205761716,-20.07216835,0.134046557
50459000,0.138769537,-19.46434402,0.166932891
50471000,0.076562501,-18.89226532,0.169553152
50482000,0.023925781,-18.46640015,0.139144656
50493000,-0.023925781,-18.25349998,0.095463024
50505000,-0.114843756,-18.24200249,0.048556877
50517000,-0.090917967,-18.40841103,-0.009394233
50528000,-0.071777344,-18.57455635,-0.055329271
50539000,-0.057421878,-18.83306122,-0.068113511
50550000,-0.028710939,-19.04235458,-0.066386942
50561000,-0.014355469,-19.17036629,-0.054928302
50573000,0.066992186,-19.1798172,-0.038519484
50584000,0.009570313,-19.11216736,-0.006661145
50595000,0.033496093,-18.97656822,0.015421484
50607000,-0.028710939,-18.84794426,0.018424502
50618000,-0.023925781,-18.80267143,0.01054715
50630000,-0.066992186,-18.80582237,-0.007566869
50641000,-0.071777344,-18.89896965,-0.026185315
50653000,-0.138769537,-19.08893204,-0.047411541
50665000,-0.100488283,-19.37201881,-0.075842222
50677000,-0.10527344,-19.67856598,-0.09735699
50688000,-0.047851563,-19.92985153,-0.100071167
50699000,-0.119628906,-20.0629673,-0.088520088
50711000,-0.196191415,-20.30094528,-0.086171487
50723000,-0.239257813,-20.66949844,-0.121420578
50734000,-0.239257813,-21.21027946,-0.16873996
50746000,-0.157910153,-21.82094765,-0.203389196
50758000,-0.114843756,-22.357481,-0.201028135
50769000,0.023925781,-22.72098351,-0.169261513
50781000,0.071777344,-22.82500648,-0.108430635
50793000,0,-22.75937843,-0.031640738
50804000,-0.028710939,-22.67706871,0.001540114
50816000,-0.004785156,-22.61050606,-0.006270246
50827000,0.086132817,-22.58904266,-0.011418557
50839000,-0.047851563,-22.54036903,0.014177251
50851000,0.038281251,-22.52762604,0.016616026
50862000,-0.05263672,-22.49308395,0.006100468
50873000,0,-22.44760132,-0.000423831
50885000,0,-22.39278603,-0.013147214
50897000,0.047851563,-22.33618736,-0.006687277
50908000,0.114843756,-22.19487953,0.008354575
50919000,0.076562501,-22.02625847,0.044220025
50931000,0.076562501,-21.71764946,0.069516459
50942000,-0.028710939,-21.4287529,0.072978561
50954000,-0.071777344,-21.32038307,0.048876277
50966000,-0.110058598,-21.41772652,0.000173054
50978000,-0.177050784,-21.70200729,-0.044584894
50989000,-0.205761716,-22.10956383,-0.093214109
51000000,-0.248828128,-22.64027596,-0.141461219
51012000,-0.200976565,-23.23904228,-0.18363596
51024000,-0.143554688,-23.79867554,-0.203912368
51036000,-0.162695318,-24.10671997,-0.188362612
51049000,-0.100488283,-24.5900898,-0.171048469
51060000,-0.143554688,-24.7958374,-0.151661273
51071000,-0.081347659,-25.08294106,-0.137097642
51083000,-0.110058598,-25.33612823,-0.124987499
51095000,-0.095703125,-25.5767746,-0.110598504
51106000,0.043066408,-25.76928711,-0.106806409
51118000,0.10527344,-25.76335716,-0.067258276
51129000,0.138769537,-25.4990654,0.002233049
51141000,0.181835935,-25.05786324,0.061091589
51153000,0.200976565,-24.53607368,0.109839392
51166000,0.05263672,-23.98718071,0.149917602
51178000,0.05263672,-23.51207924,0.138561937
51190000,0.019140625,-23.19546509,0.09634223
51202000,0.043066408,-23.01034355,0.066638127
51213000,0.162695318,-22.81064224,0.049178051
51225000,0.129199222,-22.49135971,0.075565148
51236000,0.153125003,-22.21302986,0.110147692
51248000,0.172265634,-21.74658394,0.125386754
51259000,0.124414064,-21.2462368,0.14371847
51270000,0.076562501,-20.75169182,0.145989203
51281000,0.090917967,-20.35811043,0.12363214
51293000,0.047851563,-20.09049225,0.104031089
51304000,0.081347659,-19.90047836,0.087007476
51315000,0.071777344,-19.77591133,0.07599728
51327000,0.119628906,-19.53437614,0.076275004
51338000,0.162695318,-19.17950058,0.085821091
51349000,0.1866211,-18.72340965,0.113013128
51361000,0.133984372,-18.19952011,0.143302691
51372000,0.153125003,-17.67076302,0.151655733
51384000,0.148339853,-17.34482384,0.147675251
51395000,0.095703125,-16.89499474,0.149177407
51406000,0.023925781,-16.52624512,0.135834236
51417000,0.023925781,-16.2946682,0.098481604
51429000,-0.023925781,-16.18391609,0.061848296
51441000,0.028710939,-16.13837433,0.031458882
51452000,0.028710939,-16.06960678,0.017177035
51464000,-0.019140625,-16.02437973,0.022844266
51475000,-0.023925781,-15.96796799,0.013970849
51486000,-0.114843756,-16.03822899,-0.003474212
51497000,-0.023925781,-16.22115898,-0.035859634
51508000,0.043066408,-16.32901573,-0.052332346
51519000,0.086132817,-16.36224556,-0.021916221
51531000,0.071777344,-16.19704056,0.020593688
51542000,0.004785156,-15.97569942,0.049269797
51554000,-0.023925781,-15.83696079,0.043870529
51566000,-0.028710939,-15.82771111,0.017612153
51577000,-0.081347659,-15.89778709,-0.003973284
51589000,-0.038281251,-16.00670052,-0.029059866
51600000,-0.023925781,-16.08187675,-0.044171259
51612000,0,-16.17333984,-0.03775037
51624000,0.023925781,-16.18679619,-0.025079587
51635000,0.057421878,-16.12058258,-0.006878614
51647000,0,-15.98284054,0.016486474
51658000,-0.05263672,-15.85593033,0.022493015
51670000,-0.110058598,-15.84585094,-0.001490654
51681000,-0.066992186,-15.9919157,-0.04072872
51692000,-0.014355469,-16.16239738,-0.064213811
51703000,0.033496093,-16.25392914,-0.052647344
51715000,0.066992186,-16.26993752,-0.022076444
51727000,0.143554688,-16.15637589,0.013458571
51738000,0.066992186,-15.86140728,0.058572181
51749000,0.05263672,-15.51627731,0.081519034
51760000,0.110058598,-15.3085289,0.070854399
51771000,0.062207032,-15.03311443,0.076010306
51782000,0.100488283,-14.77735233,0.080984042
51793000,0.177050784,-14.44664764,0.081162706
51804000,0.033496093,-14.07327175,0.109468056
51816000,0.004785156,-13.83969402,0.107407014
51828000,-0.009570313,-13.62940979,0.064036962
51839000,-0.023925781,-13.56918812,0.031396536
51851000,-0.057421878,-13.57634449,0.007740498
51863000,-0.038281251,-13.63402271,-0.01604808
51874000,-0.004785156,-13.70025158,-0.031674852
51886000,0.05263672,-13.6949501,-0.026691712
51897000,0.076562501,-13.58690357,-0.001820599
51909000,0.014355469,-13.41793442,0.030815243
51920000,-0.028710939,-13.32719612,0.038010506
51932000,-0.047851563,-13.26075745,0.015807079
51944000,-0.028710939,-13.28219986,-0.010769443
51955000,-0.071777344,-13.33871365,-0.024287482
51967000,-0.086132817,-13.41614246,-0.037041393
51978000,-0.138769537,-13.54472923,-0.057635855
51989000,-0.181835935,-13.7850275,-0.084569588
52001000,-0.1866211,-14.17481422,-0.12178138
52012000,-0.086132817,-14.46609402,-0.152465036
52024000,0.023925781,-14.81639385,-0.144560093
52036000,0.138769537,-14.9417572,-0.088812741
52047000,0.196191415,-14.7723875,-0.005203732
52058000,0.138769537,-14.34446812,0.07964536
52071000,0.095703125,-13.82775307,0.122803504
52082000,0.062207032,-13.42010975,0.120068051
52093000,0.124414064,-13.14181137,0.099867024
52105000,0.167480469,-12.88339233,0.096645472
52117000,0.043066408,-12.58307838,0.120870111
52128000,0.076562501,-12.27507019,0.113206622
52140000,0.066992186,-11.9828186,0.086972162
52153000,0.129199222,-11.68556023,0.079506126
52164000,0.114843756,-11.46409988,0.088640191
52176000,0,-11.11939335,0.105042228
52187000,0.119628906,-10.86461926,0.081643774
52198000,-0.009570313,-10.69138241,0.070917848
52209000,-0.023925781,-10.61242485,0.063110943
52222000,-0.019140625,-10.59034348,0.023871902
52233000,0.023925781,-10.63501358,0.001561918
52245000,0.057421878,-10.5725193,0.001970066
52256000,0.028710939,-10.43551064,0.020987319
52267000,-0.023925781,-10.34592056,0.03183597
52279000,-0.062207032,-10.29472923,0.017368839
52290000,-0.110058598,-10.35472393,-0.012326266
52301000,-0.090917967,-10.53864193,-0.048591416
52313000,-0.095703125,-10.79739475,-0.074091154
52324000,-0.033496093,-11.0344944,-0.083534681
52335000,-0.081347659,-11.14786911,-0.074230856
52347000,-0.028710939,-11.27472687,-0.065971695
52359000,-0.081347659,-11.36319256,-0.060595104
52370000,-0.157910153,-11.51798058,-0.057860323
52381000,-0.267968744,-11.82219887,-0.088210569
52392000,-0.320605487,-12.16675186,-0.149496615
52403000,-0.488085955,-12.91536236,-0.22064002
52415000,-0.478515625,-13.97059631,-0.310904568
52426000,-0.416308612,-15.21022892,-0.395612157
52437000,-0.1866211,-16.3812561,-0.42106428
52449000,0.023925781,-17.18111801,-0.362298613
52462000,0.19140625,-17.44462013,-0.224252212
52473000,0.220117196,-17.16748238,-0.061162833
52486000,0.320605487,-16.57476997,0.06999164
52497000,0.277539074,-15.77502918,0.168444113
52509000,0.229687512,-14.92940617,0.232628798
52521000,0.167480469,-14.13222408,0.242939615
52532000,0.100488283,-13.53576565,0.221145298
52543000,0.081347659,-13.24598408,0.178318422
52555000,-0.043066408,-12.9452467,0.135373853
52567000,0.043066408,-12.81591511,0.078262181
52578000,0.066992186,-12.75943279,0.039807738
52590000,-0.043066408,-12.68470001,0.047286913
52603000,-0.014355469,-12.58736897,0.029930309
52615000,-0.047851563,-12.56753254,0.001116692
52626000,-0.071777344,-12.6499815,-0.014714839
52637000,0.009570313,-12.74386692,-0.036874719
52648000,0.019140625,-12.77891064,-0.034039015
52660000,0.038281251,-12.75588894,-0.010260187
52671000,0.009570313,-12.65555763,0.008888435
52683000,-0.033496093,-12.55394268,0.016277097
52694000,-0.086132817,-12.52505684,0.002401264
52706000,-0.129199222,-12.64330578,-0.028168684
52718000,-0.023925781,-12.89701939,-0.067230025
